DIMERS;Xshift;Yshift;Zshift;alpha_deg;CPL;1st_exc_en;1st_exc_f;2nd_exc_en;2nd_exc_f;exc_split
ND3.5X120X2.0;0.2895;5.4969;3.5;120;0.0003;1.8751;0.3658;1.918;0.3029;0.0429
ND3.5X120X2.2;0.2895;6.0363;3.5;120;0.0005;1.8676;0.3949;1.9193;0.2723;0.0516
ND3.5X120X2.4;0.2895;6.5756;3.5;120;0.0006;1.8619;0.4179;1.9169;0.2482;0.0551
ND3.5X120X2.6;0.2895;7.1149;3.5;120;0.0007;1.8613;0.439;1.914;0.2262;0.0528
ND3.5X120X2.8;0.2895;7.6543;3.5;120;0.0008;1.8626;0.4621;1.9111;0.2037;0.0484
ND3.5X120X3.0;0.2895;8.1936;3.5;120;0.0008;1.8642;0.4817;1.9092;0.1857;0.045
ND3.5X120X3.2;0.2895;8.7329;3.5;120;0.0008;1.8679;0.4948;1.9102;0.1744;0.0423
ND3.5X120X3.4;0.2895;9.2723;3.5;120;0.0007;1.8707;0.4989;1.9104;0.1712;0.0397
ND3.5X120X3.6;0.2895;9.8116;3.5;120;0.0007;1.8733;0.5004;1.9102;0.1704;0.0369
ND3.5X120X3.8;0.2895;10.3509;3.5;120;0.0006;1.8755;0.501;1.9097;0.1705;0.0342
ND3.5X120X4.0;0.2895;10.8903;3.5;120;0.0006;1.878;0.5014;1.9093;0.1708;0.0314
ND3.5X120X4.2;0.2895;11.4296;3.5;120;0.0005;1.8798;0.5007;1.9085;0.1719;0.0287
ND4.5X120X0.0;0.2894;0.1035;4.5;120;-0.0017;1.8126;0.1629;1.9037;0.5074;0.0911
ND4.5X120X0.2;0.2894;0.6428;4.5;120;-0.0016;1.8147;0.1638;1.903;0.5064;0.0882
ND4.5X120X0.4;0.2894;1.1822;4.5;120;-0.0015;1.8232;0.165;1.9055;0.5067;0.0823
ND4.5X120X0.6;0.2894;1.7215;4.5;120;-0.0013;1.8356;0.1663;1.9094;0.5075;0.0738
ND4.5X120X0.8;0.2894;2.2608;4.5;120;-0.0011;1.8495;0.1675;1.9131;0.5084;0.0636
ND4.5X120X1.0;0.2894;2.8002;4.5;120;-0.0009;1.8634;0.1689;1.916;0.5087;0.0526
ND4.5X120X1.2;0.2894;3.3395;4.5;120;-0.0007;1.8744;0.1715;1.9161;0.5065;0.0416
ND4.5X120X1.4;0.2894;3.8788;4.5;120;-0.0005;1.8833;0.1777;1.9145;0.4999;0.0312
ND4.5X120X1.6;0.2894;4.4182;4.5;120;-0.0003;1.8892;0.2;1.912;0.4766;0.0228
ND4.5X120X1.8;0.2894;4.9575;4.5;120;-0.0001;1.8911;0.2637;1.9101;0.4117;0.019
ND4.5X120X2.0;0.2894;5.4968;4.5;120;0.0001;1.8888;0.3456;1.9095;0.3285;0.0207
ND4.5X120X2.2;0.2894;6.0362;4.5;120;0.0002;1.8848;0.3991;1.9094;0.2739;0.0246
ND4.5X120X2.4;0.2894;6.5755;4.5;120;0.0003;1.8813;0.4316;1.909;0.2404;0.0277
ND4.5X120X2.6;0.2894;7.1148;4.5;120;0.0004;1.8793;0.4554;1.9083;0.2162;0.029
ND4.5X120X2.8;0.2894;7.6542;4.5;120;0.0005;1.8785;0.4741;1.9078;0.1974;0.0293
ND4.5X120X3.0;0.2894;8.1935;4.5;120;0.0005;1.8787;0.4876;1.9077;0.1841;0.029
ND4.5X120X3.2;0.2894;8.7328;4.5;120;0.0005;1.8793;0.4958;1.9078;0.1763;0.0285
ND4.5X120X3.4;0.2894;9.2722;4.5;120;0.0005;1.8802;0.4998;1.908;0.1727;0.0278
ND4.5X120X3.6;0.2894;9.8115;4.5;120;0.0005;1.8813;0.5018;1.9081;0.1711;0.0268
ND4.5X120X3.8;0.2894;10.3508;4.5;120;0.0005;1.8826;0.5028;1.9081;0.1705;0.0255
ND4.5X120X4.0;0.2894;10.8902;4.5;120;0.0004;1.8839;0.5034;1.9079;0.1703;0.0241
ND4.5X120X4.2;0.2894;11.4295;4.5;120;0.0004;1.8852;0.5038;1.9077;0.1703;0.0225
ND6.5X120X0.0;0.2891;0.1034;6.5;120;-0.0009;1.8654;0.1672;1.9133;0.5105;0.0479
ND6.5X120X0.2;0.2891;0.6427;6.5;120;-0.0009;1.866;0.1676;1.9129;0.5101;0.0469
ND6.5X120X0.4;0.2891;1.182;6.5;120;-0.0008;1.868;0.168;1.9126;0.5099;0.0447
ND6.5X120X0.6;0.2891;1.7214;6.5;120;-0.0008;1.871;0.1684;1.9125;0.5096;0.0415
ND6.5X120X0.8;0.2891;2.2607;6.5;120;-0.0007;1.8748;0.1689;1.9122;0.5093;0.0374
ND6.5X120X1.0;0.2891;2.8;6.5;120;-0.0006;1.8789;0.1696;1.9116;0.5088;0.0327
ND6.5X120X1.2;0.2891;3.3394;6.5;120;-0.0005;1.8829;0.1706;1.9105;0.5077;0.0276
ND6.5X120X1.4;0.2891;3.8787;6.5;120;-0.0004;1.8866;0.1726;1.9091;0.5056;0.0225
ND6.5X120X1.6;0.2891;4.418;6.5;120;-0.0003;1.8898;0.177;1.9072;0.5009;0.0174
ND6.5X120X1.8;0.2891;4.9574;6.5;120;-0.0002;1.8923;0.188;1.9052;0.4894;0.0129
ND6.5X120X2.0;0.2891;5.4967;6.5;120;-0.0001;1.8941;0.2177;1.9033;0.4593;0.0093
ND6.5X120X2.2;0.2891;6.036;6.5;120;0;1.8949;0.2863;1.9021;0.3902;0.0072
ND6.5X120X2.4;0.2891;6.5754;6.5;120;0;1.8946;0.3762;1.9018;0.2998;0.0072
ND6.5X120X2.6;0.2891;7.1147;6.5;120;0.0001;1.8937;0.4362;1.9021;0.2395;0.0084
ND6.5X120X2.8;0.2891;7.654;6.5;120;0.0001;1.8928;0.4667;1.9027;0.2088;0.0098
ND6.5X120X3.0;0.2891;8.1934;6.5;120;0.0002;1.8921;0.4826;1.9032;0.1927;0.0111
ND6.5X120X3.2;0.2891;8.7327;6.5;120;0.0002;1.8916;0.4916;1.9038;0.1838;0.0121
ND6.5X120X3.4;0.2891;9.272;6.5;120;0.0002;1.8914;0.4968;1.9042;0.1785;0.0128
ND6.5X120X3.6;0.2891;9.8114;6.5;120;0.0002;1.8913;0.5;1.9046;0.1754;0.0132
ND6.5X120X3.8;0.2891;10.3507;6.5;120;0.0002;1.8914;0.502;1.9048;0.1734;0.0134
ND6.5X120X4.0;0.2891;10.89;6.5;120;0.0002;1.8917;0.5033;1.905;0.1723;0.0133
ND6.5X120X4.2;0.2891;11.4294;6.5;120;0.0002;1.892;0.5041;1.9051;0.1716;0.013
ND7.5X120X0.0;0.289;0.1033;7.5;120;-0.0007;1.8758;0.1679;1.9118;0.5103;0.036
ND7.5X120X0.2;0.289;0.6426;7.5;120;-0.0006;1.8761;0.1682;1.9115;0.51;0.0353
ND7.5X120X0.4;0.289;1.1819;7.5;120;-0.0006;1.8772;0.1686;1.9111;0.5097;0.0339
ND7.5X120X0.6;0.289;1.7213;7.5;120;-0.0006;1.8789;0.169;1.9107;0.5093;0.0318
ND7.5X120X0.8;0.289;2.2606;7.5;120;-0.0005;1.881;0.1695;1.9101;0.5088;0.0292
ND7.5X120X1.0;0.289;2.7999;7.5;120;-0.0005;1.8834;0.1702;1.9094;0.5081;0.0261
ND7.5X120X1.2;0.289;3.3393;7.5;120;-0.0004;1.8858;0.1712;1.9085;0.507;0.0226
ND7.5X120X1.4;0.289;3.8786;7.5;120;-0.0003;1.8882;0.1728;1.9073;0.5052;0.0191
ND7.5X120X1.6;0.289;4.4179;7.5;120;-0.0003;1.8905;0.1758;1.906;0.502;0.0155
ND7.5X120X1.8;0.289;4.9573;7.5;120;-0.0002;1.8924;0.182;1.9045;0.4956;0.0121
ND7.5X120X2.0;0.289;5.4966;7.5;120;-0.0001;1.8941;0.1954;1.9031;0.4818;0.0091
ND7.5X120X2.2;0.289;6.0359;7.5;120;-0.0001;1.8953;0.2265;1.9019;0.4505;0.0066
ND7.5X120X2.4;0.289;6.5753;7.5;120;0;1.896;0.2913;1.9012;0.3854;0.0052
ND7.5X120X2.6;0.289;7.1146;7.5;120;0;1.896;0.3766;1.901;0.2999;0.005
ND7.5X120X2.8;0.289;7.6539;7.5;120;0.0001;1.8957;0.4368;1.9014;0.2395;0.0057
ND7.5X120X3.0;0.289;8.1933;7.5;120;0.0001;1.8952;0.4677;1.9019;0.2084;0.0067
ND7.5X120X3.2;0.289;8.7326;7.5;120;0.0001;1.8947;0.4833;1.9024;0.1927;0.0077
ND7.5X120X3.4;0.289;9.2719;7.5;120;0.0001;1.8944;0.4918;1.9028;0.1843;0.0084
ND7.5X120X3.6;0.289;9.8113;7.5;120;0.0002;1.8942;0.4967;1.9032;0.1793;0.009
ND7.5X120X3.8;0.289;10.3506;7.5;120;0.0002;1.8942;0.4997;1.9036;0.1763;0.0094
ND7.5X120X4.0;0.289;10.8899;7.5;120;0.0002;1.8942;0.5016;1.9038;0.1745;0.0096
ND7.5X120X4.2;0.289;11.4293;7.5;120;0.0002;1.8943;0.5029;1.904;0.1733;0.0097
ND3.5X120X45d0.0;0.2895;0.1036;3.5;120;-0.0024;1.7546;0.1575;1.8848;0.5014;0.1302
ND3.5X120X45d0.2;-0.0919;0.485;3.5;120;-0.0024;1.7617;0.1606;1.8937;0.4996;0.132
ND3.5X120X45d0.4;-0.4733;0.8663;3.4999;120;-0.0024;1.7666;0.1612;1.898;0.4993;0.1314
ND3.5X120X45d0.6;-0.8546;1.2477;3.4999;120;-0.0024;1.7788;0.1629;1.9087;0.5011;0.1299
ND3.5X120X45d0.8;-1.236;1.6291;3.4998;120;-0.0023;1.7915;0.1659;1.9191;0.5017;0.1276
ND3.5X120X45d1.0;-1.6174;2.0104;3.4998;120;-0.0022;1.8038;0.1711;1.932;0.5013;0.1282
ND3.5X120X45d1.2;-1.9987;2.3918;3.4997;120;-0.0022;1.8153;0.1748;1.9446;0.5037;0.1292
ND3.5X120X45d1.4;-2.3801;2.7732;3.4996;120;-0.0021;1.827;0.173;1.9514;0.5089;0.1243
ND3.5X120X45d1.6;-2.7615;3.1545;3.4996;120;-0.0021;1.8371;0.1685;1.9543;0.5145;0.1172
ND3.5X120X45d1.8;-3.1428;3.5359;3.4995;120;-0.002;1.8443;0.1645;1.9537;0.5185;0.1095
ND3.5X120X45d2.0;-3.5242;3.9173;3.4995;120;-0.0019;1.8462;0.1644;1.9495;0.5175;0.1033
ND3.5X120X45d2.2;-3.9056;4.2986;3.4994;120;-0.0017;1.842;0.1656;1.9393;0.5137;0.0973
ND3.5X120X45d2.4;-4.2869;4.68;3.4994;120;-0.0016;1.8451;0.1647;1.9359;0.5133;0.0908
ND3.5X120X45d2.6;-4.6683;5.0613;3.4993;120;-0.0015;1.8509;0.1649;1.9361;0.5122;0.0852
ND3.5X120X45d2.8;-5.0497;5.4427;3.4992;120;-0.0014;1.8569;0.1661;1.9345;0.5121;0.0776
ND3.5X120X45d3.0;-5.431;5.8241;3.4992;120;-0.0012;1.8622;0.1677;1.9322;0.5118;0.0699
ND3.5X120X45d3.2;-5.8124;6.2054;3.4991;120;-0.0011;1.867;0.1697;1.9299;0.5106;0.0629
ND3.5X120X45d3.4;-6.1938;6.5868;3.4991;120;-0.001;1.8712;0.1719;1.9277;0.5089;0.0565
ND3.5X120X45d3.6;-6.5751;6.9682;3.499;120;-0.0009;1.8752;0.173;1.9255;0.5081;0.0503
ND3.5X120X45d3.8;-6.9565;7.3495;3.4989;120;-0.0008;1.8787;0.1733;1.9233;0.5077;0.0446
ND3.5X120X45d4.0;-7.3379;7.7309;3.4989;120;-0.0007;1.8797;0.1724;1.9192;0.5078;0.0395
ND3.5X120X45d4.2;-7.7192;8.1123;3.4988;120;-0.0006;1.8823;0.1726;1.9174;0.5075;0.0351
ND4.5X120X45d0.0;0.2894;0.1035;4.5;120;-0.0017;1.8126;0.1629;1.9037;0.5074;0.0911
ND4.5X120X45d0.2;-0.092;0.4849;4.5;120;-0.0017;1.8124;0.1632;1.903;0.5067;0.0906
ND4.5X120X45d0.4;-0.4734;0.8662;4.4999;120;-0.0016;1.8156;0.1637;1.9055;0.5071;0.0899
ND4.5X120X45d0.6;-0.8547;1.2476;4.4999;120;-0.0016;1.821;0.1644;1.91;0.508;0.089
ND4.5X120X45d0.8;-1.2361;1.629;4.4998;120;-0.0016;1.8277;0.1652;1.9158;0.5093;0.0882
ND4.5X120X45d1.0;-1.6175;2.0103;4.4998;120;-0.0016;1.8346;0.1658;1.9217;0.5109;0.0871
ND4.5X120X45d1.2;-1.9988;2.3917;4.4997;120;-0.0016;1.841;0.1659;1.9267;0.5127;0.0857
ND4.5X120X45d1.4;-2.3802;2.7731;4.4996;120;-0.0015;1.8466;0.1656;1.9304;0.5143;0.0838
ND4.5X120X45d1.6;-2.7616;3.1544;4.4996;120;-0.0015;1.8511;0.1653;1.9326;0.5153;0.0815
ND4.5X120X45d1.8;-3.1429;3.5358;4.4995;120;-0.0014;1.8544;0.1654;1.9334;0.5154;0.0789
ND4.5X120X45d2.0;-3.5243;3.9172;4.4995;120;-0.0014;1.857;0.1657;1.9329;0.5149;0.0759
ND4.5X120X45d2.2;-3.9057;4.2985;4.4994;120;-0.0013;1.8593;0.1658;1.9315;0.5143;0.0722
ND4.5X120X45d2.4;-4.287;4.6799;4.4994;120;-0.0012;1.8616;0.1661;1.9298;0.5137;0.0682
ND4.5X120X45d2.6;-4.6684;5.0613;4.4993;120;-0.0011;1.8645;0.1667;1.9283;0.5131;0.0638
ND4.5X120X45d2.8;-5.0498;5.4426;4.4992;120;-0.0011;1.8677;0.1674;1.9269;0.5125;0.0592
ND4.5X120X45d3.0;-5.4311;5.824;4.4992;120;-0.001;1.8711;0.1682;1.9255;0.5121;0.0544
ND4.5X120X45d3.2;-5.8125;6.2054;4.4991;120;-0.0009;1.8745;0.1689;1.9241;0.5117;0.0496
ND4.5X120X45d3.4;-6.1939;6.5867;4.4991;120;-0.0008;1.8775;0.1695;1.9226;0.5111;0.0452
ND4.5X120X45d3.6;-6.5752;6.9681;4.499;120;-0.0007;1.8794;0.1704;1.9205;0.51;0.0411
ND4.5X120X45d3.8;-6.9566;7.3495;4.4989;120;-0.0007;1.8813;0.1701;1.9183;0.5101;0.037
ND4.5X120X45d4.0;-7.338;7.7308;4.4989;120;-0.0006;1.8832;0.1707;1.9167;0.5093;0.0335
ND4.5X120X45d4.2;-7.7193;8.1122;4.4988;120;-0.0005;1.885;0.1712;1.9152;0.5086;0.0303
ND5.5X120X45d0.0;0.2892;0.1034;5.5;120;-0.0012;1.8473;0.166;1.9126;0.5099;0.0653
ND5.5X120X45d0.2;-0.0921;0.4848;5.5;120;-0.0012;1.8471;0.1663;1.9121;0.5095;0.065
ND5.5X120X45d0.4;-0.4735;0.8662;5.4999;120;-0.0012;1.8481;0.1666;1.9128;0.5094;0.0647
ND5.5X120X45d0.6;-0.8549;1.2475;5.4999;120;-0.0012;1.8502;0.167;1.9145;0.5096;0.0643
ND5.5X120X45d0.8;-1.2362;1.6289;5.4998;120;-0.0012;1.8529;0.1674;1.9168;0.51;0.0638
ND5.5X120X45d1.0;-1.6176;2.0103;5.4998;120;-0.0011;1.8559;0.1677;1.9192;0.5106;0.0632
ND5.5X120X45d1.2;-1.999;2.3916;5.4997;120;-0.0011;1.8589;0.1677;1.9213;0.5113;0.0624
ND5.5X120X45d1.4;-2.3803;2.773;5.4996;120;-0.0011;1.8617;0.1677;1.923;0.512;0.0613
ND5.5X120X45d1.6;-2.7617;3.1544;5.4996;120;-0.0011;1.8641;0.1675;1.924;0.5125;0.0599
ND5.5X120X45d1.8;-3.1431;3.5357;5.4995;120;-0.0011;1.8662;0.1674;1.9244;0.5127;0.0582
ND5.5X120X45d2.0;-3.5244;3.9171;5.4995;120;-0.001;1.868;0.1675;1.9243;0.5127;0.0563
ND5.5X120X45d2.2;-3.9058;4.2985;5.4994;120;-0.001;1.8697;0.1677;1.9237;0.5124;0.054
ND5.5X120X45d2.4;-4.2872;4.6798;5.4994;120;-0.0009;1.8715;0.1679;1.923;0.5121;0.0515
ND5.5X120X45d2.6;-4.6685;5.0612;5.4993;120;-0.0009;1.8733;0.1683;1.9221;0.5117;0.0487
ND5.5X120X45d2.8;-5.0499;5.4426;5.4992;120;-0.0008;1.8754;0.1687;1.9211;0.5113;0.0458
ND5.5X120X45d3.0;-5.4313;5.8239;5.4992;120;-0.0008;1.8774;0.169;1.9201;0.511;0.0427
ND5.5X120X45d3.2;-5.8126;6.2053;5.4991;120;-0.0007;1.8794;0.1695;1.9191;0.5106;0.0396
ND5.5X120X45d3.4;-6.194;6.5867;5.4991;120;-0.0007;1.8813;0.1699;1.9179;0.5101;0.0366
ND5.5X120X45d3.6;-6.5754;6.968;5.499;120;-0.0006;1.883;0.1705;1.9168;0.5095;0.0337
ND5.5X120X45d3.8;-6.9567;7.3494;5.4989;120;-0.0006;1.8846;0.171;1.9156;0.5088;0.031
ND5.5X120X45d4.0;-7.3381;7.7308;5.4989;120;-0.0005;1.8859;0.1704;1.9141;0.5093;0.0282
ND5.5X120X45d4.2;-7.7195;8.1121;5.4988;120;-0.0005;1.8872;0.1708;1.913;0.5087;0.0258
ND6.5X120X45d0.0;0.2891;0.1034;6.5;120;-0.0009;1.8654;0.1672;1.9133;0.5105;0.0479
ND6.5X120X45d0.2;-0.0923;0.4847;6.5;120;-0.0009;1.8652;0.1674;1.9129;0.5102;0.0478
ND6.5X120X45d0.4;-0.4736;0.8661;6.4999;120;-0.0009;1.8655;0.1677;1.9131;0.51;0.0476
ND6.5X120X45d0.6;-0.855;1.2475;6.4999;120;-0.0009;1.8663;0.168;1.9137;0.5099;0.0474
ND6.5X120X45d0.8;-1.2364;1.6288;6.4998;120;-0.0009;1.8675;0.1683;1.9146;0.5099;0.0471
ND6.5X120X45d1.0;-1.6177;2.0102;6.4998;120;-0.0008;1.8688;0.1685;1.9155;0.5101;0.0467
ND6.5X120X45d1.2;-1.9991;2.3916;6.4997;120;-0.0008;1.8703;0.1687;1.9165;0.5103;0.0462
ND6.5X120X45d1.4;-2.3804;2.7729;6.4996;120;-0.0008;1.8717;0.1688;1.9173;0.5104;0.0456
ND6.5X120X45d1.6;-2.7618;3.1543;6.4996;120;-0.0008;1.8731;0.1688;1.9178;0.5106;0.0447
ND6.5X120X45d1.8;-3.1432;3.5357;6.4995;120;-0.0008;1.8743;0.1689;1.9181;0.5107;0.0437
ND6.5X120X45d2.0;-3.5245;3.917;6.4995;120;-0.0008;1.8756;0.169;1.9181;0.5106;0.0425
ND6.5X120X45d2.2;-3.9059;4.2984;6.4994;120;-0.0007;1.8768;0.1691;1.9179;0.5105;0.0411
ND6.5X120X45d2.4;-4.2873;4.6798;6.4994;120;-0.0007;1.8781;0.1693;1.9175;0.5104;0.0394
ND6.5X120X45d2.6;-4.6686;5.0611;6.4993;120;-0.0007;1.8794;0.1695;1.917;0.5101;0.0377
ND6.5X120X45d2.8;-5.05;5.4425;6.4992;120;-0.0006;1.8807;0.1697;1.9165;0.5099;0.0357
ND6.5X120X45d3.0;-5.4314;5.8239;6.4992;120;-0.0006;1.8821;0.17;1.9158;0.5096;0.0337
ND6.5X120X45d3.2;-5.8127;6.2052;6.4991;120;-0.0006;1.8834;0.1703;1.9151;0.5093;0.0317
ND6.5X120X45d3.4;-6.1941;6.5866;6.4991;120;-0.0005;1.8848;0.1706;1.9144;0.509;0.0297
ND6.5X120X45d3.6;-6.5755;6.968;6.499;120;-0.0005;1.886;0.171;1.9137;0.5085;0.0277
ND6.5X120X45d3.8;-6.9568;7.3493;6.4989;120;-0.0005;1.8872;0.1714;1.9129;0.5081;0.0257
ND6.5X120X45d4.0;-7.3382;7.7307;6.4989;120;-0.0004;1.8883;0.1718;1.9121;0.5076;0.0239
ND6.5X120X45d4.2;-7.7196;8.112;6.4988;120;-0.0004;1.8893;0.1722;1.9114;0.5071;0.0221
ND7.5X120X45d0.0;0.289;0.1033;7.5;120;-0.0007;1.8758;0.1679;1.9118;0.5103;0.036
ND7.5X120X45d0.2;-0.0924;0.4846;7.5;120;-0.0007;1.8756;0.1681;1.9115;0.5101;0.0359
ND7.5X120X45d0.4;-0.4737;0.866;7.4999;120;-0.0007;1.8757;0.1684;1.9115;0.5098;0.0358
ND7.5X120X45d0.6;-0.8551;1.2474;7.4999;120;-0.0007;1.876;0.1687;1.9117;0.5097;0.0357
ND7.5X120X45d0.8;-1.2365;1.6287;7.4998;120;-0.0006;1.8766;0.1689;1.912;0.5095;0.0355
ND7.5X120X45d1.0;-1.6178;2.0101;7.4998;120;-0.0006;1.8772;0.1692;1.9125;0.5094;0.0353
ND7.5X120X45d1.2;-1.9992;2.3915;7.4997;120;-0.0006;1.8779;0.1694;1.9129;0.5094;0.0349
ND7.5X120X45d1.4;-2.3806;2.7728;7.4996;120;-0.0006;1.8787;0.1695;1.9133;0.5094;0.0345
ND7.5X120X45d1.6;-2.7619;3.1542;7.4996;120;-0.0006;1.8795;0.1697;1.9135;0.5093;0.034
ND7.5X120X45d1.8;-3.1433;3.5356;7.4995;120;-0.0006;1.8803;0.1698;1.9137;0.5093;0.0334
ND7.5X120X45d2.0;-3.5247;3.9169;7.4995;120;-0.0006;1.8812;0.1699;1.9137;0.5092;0.0326
ND7.5X120X45d2.2;-3.906;4.2983;7.4994;120;-0.0006;1.882;0.1701;1.9137;0.5091;0.0317
ND7.5X120X45d2.4;-4.2874;4.6797;7.4994;120;-0.0006;1.8829;0.1702;1.9135;0.509;0.0306
ND7.5X120X45d2.6;-4.6688;5.061;7.4993;120;-0.0005;1.8838;0.1704;1.9133;0.5088;0.0295
ND7.5X120X45d2.8;-5.0501;5.4424;7.4992;120;-0.0005;1.8847;0.1705;1.9129;0.5087;0.0282
ND7.5X120X45d3.0;-5.4315;5.8238;7.4992;120;-0.0005;1.8857;0.1707;1.9126;0.5085;0.0269
ND7.5X120X45d3.2;-5.8129;6.2051;7.4991;120;-0.0005;1.8866;0.171;1.9121;0.5082;0.0255
ND7.5X120X45d3.4;-6.1942;6.5865;7.4991;120;-0.0004;1.8876;0.1712;1.9117;0.508;0.0241
ND7.5X120X45d3.6;-6.5756;6.9679;7.499;120;-0.0004;1.8885;0.1715;1.9112;0.5077;0.0227
ND7.5X120X45d3.8;-6.957;7.3492;7.4989;120;-0.0004;1.8894;0.1718;1.9107;0.5073;0.0213
ND7.5X120X45d4.0;-7.3383;7.7306;7.4989;120;-0.0004;1.8902;0.1721;1.9102;0.507;0.02
ND7.5X120X45d4.2;-7.7197;8.112;7.4988;120;-0.0003;1.891;0.1724;1.9097;0.5066;0.0187
ND8.5X120X45d0.0;0.2889;0.1032;8.5;120;-0.0005;1.8824;0.1684;1.91;0.51;0.0276
ND8.5X120X45d0.2;-0.0925;0.4846;8.5;120;-0.0005;1.8823;0.1686;1.9098;0.5097;0.0275
ND8.5X120X45d0.4;-0.4739;0.8659;8.4999;120;-0.0005;1.8823;0.1688;1.9098;0.5095;0.0275
ND8.5X120X45d0.6;-0.8552;1.2473;8.4999;120;-0.0005;1.8824;0.1691;1.9098;0.5093;0.0274
ND8.5X120X45d0.8;-1.2366;1.6287;8.4998;120;-0.0005;1.8827;0.1693;1.9099;0.5091;0.0273
ND8.5X120X45d1.0;-1.618;2.01;8.4998;120;-0.0005;1.883;0.1696;1.9101;0.5089;0.0271
ND8.5X120X45d1.2;-1.9993;2.3914;8.4997;120;-0.0005;1.8834;0.1698;1.9103;0.5088;0.0269
ND8.5X120X45d1.4;-2.3807;2.7728;8.4996;120;-0.0005;1.8839;0.17;1.9105;0.5086;0.0266
ND8.5X120X45d1.6;-2.7621;3.1541;8.4996;120;-0.0005;1.8843;0.1702;1.9106;0.5085;0.0263
ND8.5X120X45d1.8;-3.1434;3.5355;8.4995;120;-0.0005;1.8849;0.1704;1.9107;0.5084;0.0259
ND8.5X120X45d2.0;-3.5248;3.9169;8.4995;120;-0.0005;1.8854;0.1705;1.9108;0.5083;0.0254
ND8.5X120X45d2.2;-3.9062;4.2982;8.4994;120;-0.0004;1.886;0.1707;1.9108;0.5082;0.0248
ND8.5X120X45d2.4;-4.2875;4.6796;8.4994;120;-0.0004;1.8866;0.1708;1.9107;0.508;0.0241
ND8.5X120X45d2.6;-4.6689;5.061;8.4993;120;-0.0004;1.8872;0.171;1.9105;0.5079;0.0233
ND8.5X120X45d2.8;-5.0503;5.4423;8.4992;120;-0.0004;1.8879;0.1712;1.9104;0.5077;0.0225
ND8.5X120X45d3.0;-5.4316;5.8237;8.4992;120;-0.0004;1.8886;0.1713;1.9101;0.5076;0.0216
ND8.5X120X45d3.2;-5.813;6.2051;8.4991;120;-0.0004;1.8892;0.1715;1.9099;0.5074;0.0206
ND8.5X120X45d3.4;-6.1944;6.5864;8.4991;120;-0.0004;1.8899;0.1717;1.9096;0.5072;0.0197
ND8.5X120X45d3.6;-6.5757;6.9678;8.499;120;-0.0003;1.8906;0.1719;1.9093;0.5069;0.0187
ND8.5X120X45d3.8;-6.9571;7.3492;8.4989;120;-0.0003;1.8912;0.1722;1.9089;0.5067;0.0177
ND8.5X120X45d4.0;-7.3384;7.7305;8.4989;120;-0.0003;1.8919;0.1724;1.9086;0.5064;0.0167
ND8.5X120X45d4.2;-7.7198;8.1119;8.4988;120;-0.0003;1.8925;0.1726;1.9082;0.5061;0.0158
ND3.5X120X90d0.0;0.2895;0.1036;3.5;120;-0.0024;1.7546;0.1575;1.8848;0.5014;0.1302
ND3.5X120X90d0.2;-0.2499;0.1036;3.4999;120;-0.0024;1.7576;0.1616;1.894;0.4995;0.1363
ND3.5X120X90d0.4;-0.7892;0.1036;3.4998;120;-0.0024;1.7587;0.1642;1.8974;0.4981;0.1387
ND3.5X120X90d0.6;-1.3285;0.1036;3.4997;120;-0.0024;1.7609;0.1699;1.9019;0.4934;0.141
ND3.5X120X90d0.8;-1.8679;0.1036;3.4996;120;-0.0023;1.7627;0.1714;1.8985;0.492;0.1358
ND3.5X120X90d1.0;-2.4072;0.1036;3.4995;120;-0.0022;1.772;0.1801;1.9095;0.4862;0.1375
ND3.5X120X90d1.2;-2.9465;0.1036;3.4994;120;-0.0021;1.787;0.1869;1.9251;0.483;0.138
ND3.5X120X90d1.4;-3.4859;0.1036;3.4993;120;-0.002;1.7963;0.1902;1.9299;0.4818;0.1336
ND3.5X120X90d1.6;-4.0252;0.1036;3.4992;120;-0.0019;1.8075;0.1831;1.9247;0.4907;0.1172
ND3.5X120X90d1.8;-4.5645;0.1036;3.4991;120;-0.0017;1.8152;0.1841;1.9239;0.4905;0.1088
ND3.5X120X90d2.0;-5.1039;0.1036;3.499;120;-0.0016;1.8195;0.1861;1.9203;0.488;0.1008
ND3.5X120X90d2.2;-5.6432;0.1036;3.4989;120;-0.0014;1.8251;0.185;1.9163;0.4887;0.0912
ND3.5X120X90d2.4;-6.1825;0.1036;3.4988;120;-0.0013;1.8299;0.182;1.9119;0.4907;0.0821
ND3.5X120X90d2.6;-6.7219;0.1036;3.4987;120;-0.0012;1.8343;0.179;1.9075;0.4932;0.0732
ND3.5X120X90d2.8;-7.2612;0.1036;3.4986;120;-0.0011;1.8409;0.1725;1.9037;0.4993;0.0627
ND3.5X120X90d3.0;-7.8005;0.1036;3.4985;120;-0.001;1.8502;0.1669;1.9039;0.5057;0.0537
ND3.5X120X90d3.2;-8.3399;0.1036;3.4984;120;-0.0009;1.8572;0.1655;1.904;0.5078;0.0467
ND3.5X120X90d3.4;-8.8792;0.1036;3.4982;120;-0.0008;1.8623;0.1663;1.9033;0.5074;0.041
ND3.5X120X90d3.6;-9.4185;0.1036;3.4981;120;-0.0007;1.866;0.1682;1.9021;0.5057;0.0361
ND3.5X120X90d3.8;-9.9579;0.1036;3.498;120;-0.0006;1.8695;0.1705;1.9013;0.5036;0.0318
