DIMERS;Xshift;Yshift;Zshift;alpha_deg;CPL;CPL_meV;CPL_cm-1
ND6.5X30X1.4;0.0824;3.7355;6.5;30;-0.0009;-0.9;-7.258986
ND6.5X30X1.6;0.0824;4.2749;6.5;30;-0.0007;-0.7;-5.645878
ND6.5X30X1.8;0.0824;4.8142;6.5;30;-0.0005;-0.5;-4.03277
ND6.5X30X2.0;0.0824;5.3535;6.5;30;-0.0004;-0.4;-3.226216
ND6.5X30X2.2;0.0824;5.8929;6.5;30;-0.0002;-0.2;-1.613108
ND6.5X30X2.4;0.0824;6.4322;6.5;30;-0.0001;-0.1;-0.806554
ND6.5X30X2.6;0.0824;6.9715;6.5;30;0;0;0
ND6.5X30X2.8;0.0824;7.5109;6.5;30;0.0001;0.1;0.806554
ND6.5X30X3.0;0.0824;8.0502;6.5;30;0.0002;0.2;1.613108
ND6.5X30X3.2;0.0824;8.5895;6.5;30;0.0003;0.3;2.419662
ND6.5X30X3.4;0.0824;9.1289;6.5;30;0.0003;0.3;2.419662
ND6.5X30X3.6;0.0824;9.6682;6.5;30;0.0004;0.4;3.226216
ND6.5X30X3.8;0.0824;10.2075;6.5;30;0.0004;0.4;3.226216
ND6.5X30X4.0;0.0824;10.7469;6.5;30;0.0004;0.4;3.226216
ND6.5X30X4.2;0.0824;11.2862;6.5;30;0.0004;0.4;3.226216
ND7.5X30X0.0;0.0823;-0.0399;7.5;30;-0.0012;-1.2;-9.678648
ND7.5X30X0.2;0.0823;0.4994;7.5;30;-0.0012;-1.2;-9.678648
ND7.5X30X0.4;0.0823;1.0388;7.5;30;-0.0011;-1.1;-8.872094
ND7.5X30X0.6;0.0823;1.5781;7.5;30;-0.0011;-1.1;-8.872094
ND7.5X30X0.8;0.0823;2.1174;7.5;30;-0.001;-1;-8.06554
ND7.5X30X1.0;0.0823;2.6568;7.5;30;-0.0009;-0.9;-7.258986
ND7.5X30X1.2;0.0823;3.1961;7.5;30;-0.0008;-0.8;-6.452432
ND7.5X30X1.4;0.0823;3.7354;7.5;30;-0.0007;-0.7;-5.645878
ND7.5X30X1.6;0.0823;4.2748;7.5;30;-0.0006;-0.6;-4.839324
ND7.5X30X1.8;0.0823;4.8141;7.5;30;-0.0005;-0.5;-4.03277
ND7.5X30X2.0;0.0823;5.3534;7.5;30;-0.0004;-0.4;-3.226216
ND7.5X30X2.2;0.0823;5.8928;7.5;30;-0.0002;-0.2;-1.613108
ND7.5X30X2.4;0.0823;6.4321;7.5;30;-0.0001;-0.1;-0.806554
ND7.5X30X2.6;0.0823;6.9714;7.5;30;-0.0001;-0.1;-0.806554
ND7.5X30X2.8;0.0823;7.5108;7.5;30;0;0;0
ND7.5X30X3.0;0.0823;8.0501;7.5;30;0.0001;0.1;0.806554
ND7.5X30X3.2;0.0823;8.5894;7.5;30;0.0002;0.2;1.613108
ND7.5X30X3.4;0.0823;9.1288;7.5;30;0.0002;0.2;1.613108
ND7.5X30X3.6;0.0823;9.6681;7.5;30;0.0002;0.2;1.613108
ND7.5X30X3.8;0.0823;10.2074;7.5;30;0.0003;0.3;2.419662
ND7.5X30X4.0;0.0823;10.7468;7.5;30;0.0003;0.3;2.419662
ND7.5X30X4.2;0.0823;11.2861;7.5;30;0.0003;0.3;2.419662
ND8.5X30X0.0;0.0822;-0.04;8.5;30;-0.0009;-0.9;-7.258986
ND8.5X30X0.2;0.0822;0.4994;8.5;30;-0.0009;-0.9;-7.258986
ND8.5X30X0.4;0.0822;1.0387;8.5;30;-0.0009;-0.9;-7.258986
ND8.5X30X0.6;0.0822;1.578;8.5;30;-0.0008;-0.8;-6.452432
ND8.5X30X0.8;0.0822;2.1174;8.5;30;-0.0008;-0.8;-6.452432
ND8.5X30X1.0;0.0822;2.6567;8.5;30;-0.0007;-0.7;-5.645878
ND8.5X30X1.2;0.0822;3.196;8.5;30;-0.0006;-0.6;-4.839324
ND8.5X30X1.4;0.0822;3.7354;8.5;30;-0.0006;-0.6;-4.839324
ND8.5X30X1.6;0.0822;4.2747;8.5;30;-0.0005;-0.5;-4.03277
ND8.5X30X1.8;0.0822;4.814;8.5;30;-0.0004;-0.4;-3.226216
ND8.5X30X2.0;0.0822;5.3534;8.5;30;-0.0003;-0.3;-2.419662
ND8.5X30X2.2;0.0822;5.8927;8.5;30;-0.0002;-0.2;-1.613108
ND8.5X30X2.4;0.0822;6.432;8.5;30;-0.0002;-0.2;-1.613108
ND8.5X30X2.6;0.0822;6.9714;8.5;30;-0.0001;-0.1;-0.806554
ND8.5X30X2.8;0.0822;7.5107;8.5;30;0;0;0
ND8.5X30X3.0;0.0822;8.05;8.5;30;0;0;0
ND8.5X30X3.2;0.0822;8.5894;8.5;30;0.0001;0.1;0.806554
ND8.5X30X3.4;0.0822;9.1287;8.5;30;0.0001;0.1;0.806554
ND8.5X30X3.6;0.0822;9.668;8.5;30;0.0001;0.1;0.806554
ND8.5X30X3.8;0.0822;10.2074;8.5;30;0.0002;0.2;1.613108
ND8.5X30X4.0;0.0822;10.7467;8.5;30;0.0002;0.2;1.613108
ND8.5X30X4.2;0.0822;11.286;8.5;30;0.0002;0.2;1.613108
ND9.5X30X0.0;0.0821;-0.04;9.5;30;-0.0007;-0.7;-5.645878
ND9.5X30X0.2;0.0821;0.4993;9.5;30;-0.0007;-0.7;-5.645878
ND9.5X30X0.4;0.0821;1.0386;9.5;30;-0.0007;-0.7;-5.645878
ND9.5X30X0.6;0.0821;1.578;9.5;30;-0.0007;-0.7;-5.645878
ND9.5X30X0.8;0.0821;2.1173;9.5;30;-0.0006;-0.6;-4.839324
ND9.5X30X1.0;0.0821;2.6566;9.5;30;-0.0006;-0.6;-4.839324
ND9.5X30X1.2;0.0821;3.196;9.5;30;-0.0005;-0.5;-4.03277
ND9.5X30X1.4;0.0821;3.7353;9.5;30;-0.0005;-0.5;-4.03277
ND9.5X30X1.6;0.0821;4.2746;9.5;30;-0.0004;-0.4;-3.226216
ND9.5X30X1.8;0.0821;4.814;9.5;30;-0.0004;-0.4;-3.226216
ND9.5X30X2.0;0.0821;5.3533;9.5;30;-0.0003;-0.3;-2.419662
ND9.5X30X2.2;0.0821;5.8926;9.5;30;-0.0002;-0.2;-1.613108
ND9.5X30X2.4;0.0821;6.432;9.5;30;-0.0002;-0.2;-1.613108
ND9.5X30X2.6;0.0821;6.9713;9.5;30;-0.0001;-0.1;-0.806554
ND9.5X30X2.8;0.0821;7.5106;9.5;30;-0.0001;-0.1;-0.806554
ND9.5X30X3.0;0.0821;8.05;9.5;30;0;0;0
ND9.5X30X3.2;0.0821;8.5893;9.5;30;0;0;0
ND9.5X30X3.4;0.0821;9.1286;9.5;30;0;0;0
ND9.5X30X3.6;0.0821;9.668;9.5;30;0.0001;0.1;0.806554
ND9.5X30X3.8;0.0821;10.2073;9.5;30;0.0001;0.1;0.806554
ND9.5X30X4.0;0.0821;10.7466;9.5;30;0.0001;0.1;0.806554
ND9.5X30X4.2;0.0821;11.286;9.5;30;0.0001;0.1;0.806554
ND3.0X30X45d0.0;0.0829;-0.0395;3;30;-0.0049;-4.9;-39.521146
ND3.0X30X45d0.2;-0.2985;0.3418;3;30;-0.0048;-4.8;-38.714592
ND3.0X30X45d0.4;-0.6799;0.7232;2.9999;30;-0.0047;-4.7;-37.908038
ND3.0X30X45d0.6;-1.0612;1.1046;2.9998;30;-0.0043;-4.3;-34.681822
ND3.0X30X45d0.8;-1.4426;1.4859;2.9998;30;-0.0038;-3.8;-30.649052
ND3.0X30X45d1.0;-1.824;1.8673;2.9997;30;-0.0032;-3.2;-25.809728
ND3.0X30X45d1.2;-2.2053;2.2487;2.9997;30;-0.0025;-2.5;-20.16385
ND3.0X30X45d1.4;-2.5867;2.63;2.9996;30;-0.0018;-1.8;-14.517972
ND3.0X30X45d1.6;-2.9681;3.0114;2.9995;30;-0.0012;-1.2;-9.678648
ND3.0X30X45d1.8;-3.3494;3.3928;2.9995;30;-0.0007;-0.7;-5.645878
ND3.0X30X45d2.0;-3.7308;3.7741;2.9994;30;-0.0002;-0.2;-1.613108
ND3.0X30X45d2.2;-4.1122;4.1555;2.9994;30;0.0002;0.2;1.613108
ND3.0X30X45d2.4;-4.4935;4.5369;2.9993;30;0.0005;0.5;4.03277
ND3.0X30X45d2.6;-4.8749;4.9182;2.9993;30;0.0007;0.7;5.645878
ND3.0X30X45d2.8;-5.2563;5.2996;2.9992;30;0.0009;0.9;7.258986
ND3.0X30X45d3.0;-5.6376;5.681;2.9991;30;0.0009;0.9;7.258986
ND3.0X30X45d3.2;-6.019;6.0623;2.9991;30;0.0009;0.9;7.258986
ND3.0X30X45d3.4;-6.4004;6.4437;2.999;30;0.0009;0.9;7.258986
ND3.0X30X45d3.6;-6.7817;6.825;2.999;30;0.0008;0.8;6.452432
ND3.0X30X45d3.8;-7.1631;7.2064;2.9989;30;0.0007;0.7;5.645878
ND3.0X30X45d4.0;-7.5445;7.5878;2.9989;30;0.0007;0.7;5.645878
ND3.0X30X45d4.2;-7.9258;7.9691;2.9988;30;0.0006;0.6;4.839324
ND9.5X15X0.0;0.0379;-0.0259;9.5;15;0.0008;0.8;6.452432
ND9.5X15X0.2;0.0379;0.5135;9.5;15;0.0008;0.8;6.452432
ND9.5X15X0.4;0.0379;1.0528;9.5;15;0.0008;0.8;6.452432
ND9.5X15X0.6;0.0379;1.5921;9.5;15;0.0007;0.7;5.645878
ND9.5X15X0.8;0.0379;2.1315;9.5;15;0.0007;0.7;5.645878
ND9.5X15X1.0;0.0379;2.6708;9.5;15;0.0006;0.6;4.839324
ND9.5X15X1.2;0.0379;3.2101;9.5;15;0.0006;0.6;4.839324
ND9.5X15X1.4;0.0379;3.7495;9.5;15;0.0005;0.5;4.03277
ND9.5X15X1.6;0.0379;4.2888;9.5;15;0.0005;0.5;4.03277
ND9.5X15X1.8;0.0379;4.8281;9.5;15;0.0004;0.4;3.226216
ND9.5X15X2.0;0.0379;5.3675;9.5;15;0.0003;0.3;2.419662
ND9.5X15X2.2;0.0379;5.9068;9.5;15;0.0003;0.3;2.419662
ND9.5X15X2.4;0.0379;6.4461;9.5;15;0.0002;0.2;1.613108
ND9.5X15X2.6;0.0379;6.9855;9.5;15;0.0001;0.1;0.806554
ND9.5X15X2.8;0.0379;7.5248;9.5;15;0.0001;0.1;0.806554
ND9.5X15X3.0;0.0379;8.0641;9.5;15;0;0;0
ND9.5X15X3.2;0.0379;8.6035;9.5;15;0;0;0
ND9.5X15X3.4;0.0379;9.1428;9.5;15;-0.0001;-0.1;-0.806554
ND9.5X15X3.6;0.0379;9.6821;9.5;15;-0.0001;-0.1;-0.806554
ND9.5X15X3.8;0.0379;10.2215;9.5;15;-0.0001;-0.1;-0.806554
ND9.5X15X4.0;0.0379;10.7608;9.5;15;-0.0001;-0.1;-0.806554
ND9.5X15X4.2;0.0379;11.3001;9.5;15;-0.0002;-0.2;-1.613108
ND3.0X15X45d0.0;0.0387;-0.0254;3;15;0.0059;5.9;47.586686
ND3.0X15X45d0.2;-0.3427;0.356;2.9999;15;0.0058;5.8;46.780132
ND3.0X15X45d0.4;-0.7241;0.7374;2.9999;15;0.0055;5.5;44.36047
ND3.0X15X45d0.6;-1.1054;1.1187;2.9998;15;0.0049;4.9;39.521146
ND3.0X15X45d0.8;-1.4868;1.5001;2.9998;15;0.0043;4.3;34.681822
ND3.0X15X45d1.0;-1.8682;1.8815;2.9997;15;0.0036;3.6;29.035944
ND3.0X15X45d1.2;-2.2495;2.2628;2.9997;15;0.003;3;24.19662
ND3.0X15X45d1.4;-2.6309;2.6442;2.9996;15;0.0024;2.4;19.357296
ND3.0X15X45d1.6;-3.0123;3.0256;2.9995;15;0.0018;1.8;14.517972
ND3.0X15X45d1.8;-3.3936;3.4069;2.9995;15;0.0012;1.2;9.678648
ND3.0X15X45d2.0;-3.775;3.7883;2.9994;15;0.0007;0.7;5.645878
ND3.0X15X45d2.2;-4.1564;4.1697;2.9994;15;0.0002;0.2;1.613108
ND3.0X15X45d2.4;-4.5377;4.551;2.9993;15;-0.0002;-0.2;-1.613108
ND3.0X15X45d2.6;-4.9191;4.9324;2.9993;15;-0.0004;-0.4;-3.226216
ND3.0X15X45d2.8;-5.3005;5.3138;2.9992;15;-0.0006;-0.6;-4.839324
ND3.0X15X45d3.0;-5.6818;5.6951;2.9991;15;-0.0006;-0.6;-4.839324
ND3.0X15X45d3.2;-6.0632;6.0765;2.9991;15;-0.0006;-0.6;-4.839324
ND3.0X15X45d3.4;-6.4446;6.4579;2.999;15;-0.0005;-0.5;-4.03277
ND3.0X15X45d3.6;-6.8259;6.8392;2.999;15;-0.0005;-0.5;-4.03277
ND3.0X15X45d3.8;-7.2073;7.2206;2.9989;15;-0.0005;-0.5;-4.03277
ND3.0X15X45d4.0;-7.5887;7.602;2.9989;15;-0.0004;-0.4;-3.226216
ND3.0X15X45d4.2;-7.97;7.9833;2.9988;15;-0.0004;-0.4;-3.226216
ND6.5X30X45d0.0;0.0824;-0.0398;6.5;30;-0.0016;-1.6;-12.904864
ND6.5X30X45d0.2;-0.2989;0.3416;6.5;30;-0.0015;-1.5;-12.09831
ND6.5X30X45d0.4;-0.6803;0.7229;6.4999;30;-0.0015;-1.5;-12.09831
ND6.5X30X45d0.6;-1.0617;1.1043;6.4998;30;-0.0014;-1.4;-11.291756
ND6.5X30X45d0.8;-1.443;1.4857;6.4998;30;-0.0013;-1.3;-10.485202
ND6.5X30X45d1.0;-1.8244;1.867;6.4997;30;-0.0012;-1.2;-9.678648
ND6.5X30X45d1.2;-2.2058;2.2484;6.4997;30;-0.0011;-1.1;-8.872094
ND6.5X30X45d1.4;-2.5871;2.6298;6.4996;30;-0.0009;-0.9;-7.258986
ND6.5X30X45d1.6;-2.9685;3.0111;6.4995;30;-0.0008;-0.8;-6.452432
ND6.5X30X45d1.8;-3.3499;3.3925;6.4995;30;-0.0006;-0.6;-4.839324
ND6.5X30X45d2.0;-3.7312;3.7739;6.4994;30;-0.0005;-0.5;-4.03277
ND6.5X30X45d2.2;-4.1126;4.1552;6.4994;30;-0.0003;-0.3;-2.419662
ND6.5X30X45d2.4;-4.494;4.5366;6.4993;30;-0.0002;-0.2;-1.613108
ND6.5X30X45d2.6;-4.8753;4.9179;6.4993;30;-0.0001;-0.1;-0.806554
ND6.5X30X45d2.8;-5.2567;5.2993;6.4992;30;0;0;0
ND6.5X30X45d3.0;-5.6381;5.6807;6.4991;30;0.0001;0.1;0.806554
ND6.5X30X45d3.2;-6.0194;6.062;6.4991;30;0.0001;0.1;0.806554
ND6.5X30X45d3.4;-6.4008;6.4434;6.499;30;0.0002;0.2;1.613108
ND6.5X30X45d3.6;-6.7822;6.8248;6.499;30;0.0002;0.2;1.613108
ND6.5X30X45d3.8;-7.1635;7.2061;6.4989;30;0.0002;0.2;1.613108
ND6.5X30X45d4.0;-7.5449;7.5875;6.4989;30;0.0002;0.2;1.613108
ND6.5X30X45d4.2;-7.9263;7.9689;6.4988;30;0.0002;0.2;1.613108
ND7.5X30X45d0.0;0.0823;-0.0399;7.5;30;-0.0012;-1.2;-9.678648
ND7.5X30X45d0.2;-0.2991;0.3415;7.5;30;-0.0012;-1.2;-9.678648
ND7.5X30X45d0.4;-0.6804;0.7228;7.4999;30;-0.0011;-1.1;-8.872094
ND7.5X30X45d0.6;-1.0618;1.1042;7.4998;30;-0.0011;-1.1;-8.872094
ND7.5X30X45d0.8;-1.4432;1.4856;7.4998;30;-0.001;-1;-8.06554
ND7.5X30X45d1.0;-1.8245;1.8669;7.4997;30;-0.0009;-0.9;-7.258986
ND7.5X30X45d1.2;-2.2059;2.2483;7.4997;30;-0.0008;-0.8;-6.452432
ND7.5X30X45d1.4;-2.5872;2.6297;7.4996;30;-0.0007;-0.7;-5.645878
ND7.5X30X45d1.6;-2.9686;3.011;7.4995;30;-0.0006;-0.6;-4.839324
ND7.5X30X45d1.8;-3.35;3.3924;7.4995;30;-0.0005;-0.5;-4.03277
ND7.5X30X45d2.0;-3.7313;3.7738;7.4994;30;-0.0004;-0.4;-3.226216
ND7.5X30X45d2.2;-4.1127;4.1551;7.4994;30;-0.0003;-0.3;-2.419662
ND7.5X30X45d2.4;-4.4941;4.5365;7.4993;30;-0.0002;-0.2;-1.613108
ND7.5X30X45d2.6;-4.8754;4.9179;7.4993;30;-0.0002;-0.2;-1.613108
ND7.5X30X45d2.8;-5.2568;5.2992;7.4992;30;-0.0001;-0.1;-0.806554
ND7.5X30X45d3.0;-5.6382;5.6806;7.4991;30;0;0;0
ND7.5X30X45d3.2;-6.0195;6.062;7.4991;30;0;0;0
ND7.5X30X45d3.4;-6.4009;6.4433;7.499;30;0.0001;0.1;0.806554
ND7.5X30X45d3.6;-6.7823;6.8247;7.499;30;0.0001;0.1;0.806554
ND7.5X30X45d3.8;-7.1636;7.2061;7.4989;30;0.0001;0.1;0.806554
ND7.5X30X45d4.0;-7.545;7.5874;7.4989;30;0.0001;0.1;0.806554
ND7.5X30X45d4.2;-7.9264;7.9688;7.4988;30;0.0001;0.1;0.806554
ND8.5X30X45d0.0;0.0822;-0.04;8.5;30;-0.0009;-0.9;-7.258986
ND8.5X30X45d0.2;-0.2992;0.3414;8.5;30;-0.0009;-0.9;-7.258986
ND8.5X30X45d0.4;-0.6805;0.7228;8.4999;30;-0.0009;-0.9;-7.258986
ND8.5X30X45d0.6;-1.0619;1.1041;8.4998;30;-0.0008;-0.8;-6.452432
ND8.5X30X45d0.8;-1.4433;1.4855;8.4998;30;-0.0008;-0.8;-6.452432
ND8.5X30X45d1.0;-1.8246;1.8669;8.4997;30;-0.0007;-0.7;-5.645878
ND8.5X30X45d1.2;-2.206;2.2482;8.4997;30;-0.0007;-0.7;-5.645878
ND8.5X30X45d1.4;-2.5874;2.6296;8.4996;30;-0.0006;-0.6;-4.839324
ND8.5X30X45d1.6;-2.9687;3.011;8.4995;30;-0.0005;-0.5;-4.03277
ND8.5X30X45d1.8;-3.3501;3.3923;8.4995;30;-0.0004;-0.4;-3.226216
ND8.5X30X45d2.0;-3.7315;3.7737;8.4994;30;-0.0004;-0.4;-3.226216
ND8.5X30X45d2.2;-4.1128;4.1551;8.4994;30;-0.0003;-0.3;-2.419662
ND8.5X30X45d2.4;-4.4942;4.5364;8.4993;30;-0.0002;-0.2;-1.613108
ND8.5X30X45d2.6;-4.8756;4.9178;8.4993;30;-0.0002;-0.2;-1.613108
ND8.5X30X45d2.8;-5.2569;5.2992;8.4992;30;-0.0001;-0.1;-0.806554
ND8.5X30X45d3.0;-5.6383;5.6805;8.4991;30;-0.0001;-0.1;-0.806554
ND8.5X30X45d3.2;-6.0197;6.0619;8.4991;30;0;0;0
ND8.5X30X45d3.4;-6.401;6.4433;8.499;30;0;0;0
ND8.5X30X45d3.6;-6.7824;6.8246;8.499;30;0;0;0
ND8.5X30X45d3.8;-7.1638;7.206;8.4989;30;0.0001;0.1;0.806554
ND8.5X30X45d4.0;-7.5451;7.5874;8.4989;30;0.0001;0.1;0.806554
ND8.5X30X45d4.2;-7.9265;7.9687;8.4988;30;0.0001;0.1;0.806554
ND9.5X30X45d0.0;0.0821;-0.04;9.5;30;-0.0007;-0.7;-5.645878
ND9.5X30X45d0.2;-0.2993;0.3413;9.5;30;-0.0007;-0.7;-5.645878
ND9.5X30X45d0.4;-0.6807;0.7227;9.4999;30;-0.0007;-0.7;-5.645878
ND9.5X30X45d0.6;-1.062;1.1041;9.4998;30;-0.0007;-0.7;-5.645878
ND9.5X30X45d0.8;-1.4434;1.4854;9.4998;30;-0.0006;-0.6;-4.839324
ND9.5X30X45d1.0;-1.8248;1.8668;9.4997;30;-0.0006;-0.6;-4.839324
ND9.5X30X45d1.2;-2.2061;2.2482;9.4997;30;-0.0005;-0.5;-4.03277
ND9.5X30X45d1.4;-2.5875;2.6295;9.4996;30;-0.0005;-0.5;-4.03277
ND9.5X30X45d1.6;-2.9689;3.0109;9.4995;30;-0.0004;-0.4;-3.226216
ND9.5X30X45d1.8;-3.3502;3.3923;9.4995;30;-0.0004;-0.4;-3.226216
ND9.5X30X45d2.0;-3.7316;3.7736;9.4994;30;-0.0003;-0.3;-2.419662
ND9.5X30X45d2.2;-4.113;4.155;9.4994;30;-0.0003;-0.3;-2.419662
ND9.5X30X45d2.4;-4.4943;4.5364;9.4993;30;-0.0002;-0.2;-1.613108
ND9.5X30X45d2.6;-4.8757;4.9177;9.4993;30;-0.0002;-0.2;-1.613108
ND9.5X30X45d2.8;-5.2571;5.2991;9.4992;30;-0.0001;-0.1;-0.806554
ND9.5X30X45d3.0;-5.6384;5.6805;9.4991;30;-0.0001;-0.1;-0.806554
ND9.5X30X45d3.2;-6.0198;6.0618;9.4991;30;-0.0001;-0.1;-0.806554
ND9.5X30X45d3.4;-6.4012;6.4432;9.499;30;0;0;0
ND9.5X30X45d3.6;-6.7825;6.8246;9.499;30;0;0;0
ND9.5X30X45d3.8;-7.1639;7.2059;9.4989;30;0;0;0
ND9.5X30X45d4.0;-7.5452;7.5873;9.4989;30;0;0;0
ND9.5X30X45d4.2;-7.9266;7.9686;9.4988;30;0.0001;0.1;0.806554
ND3.0X30X90d0.0;0.0829;-0.0395;3;30;-0.0049;-4.9;-39.521146
ND3.0X30X90d0.2;-0.4565;-0.0395;2.9999;30;-0.0049;-4.9;-39.521146
ND3.0X30X90d0.4;-0.9958;-0.0395;2.9998;30;-0.0048;-4.8;-38.714592
ND3.0X30X90d0.6;-1.5351;-0.0395;2.9997;30;-0.0047;-4.7;-37.908038
ND3.0X30X90d0.8;-2.0745;-0.0395;2.9996;30;-0.0045;-4.5;-36.29493
ND3.0X30X90d1.0;-2.6138;-0.0395;2.9995;30;-0.0042;-4.2;-33.875268
ND3.0X30X90d1.2;-3.1531;-0.0395;2.9994;30;-0.0038;-3.8;-30.649052
ND3.0X30X90d1.4;-3.6925;-0.0395;2.9993;30;-0.0034;-3.4;-27.422836
ND3.0X30X90d1.6;-4.2318;-0.0395;2.9992;30;-0.003;-3;-24.19662
ND3.0X30X90d1.8;-4.7711;-0.0395;2.9991;30;-0.0027;-2.7;-21.776958
ND3.0X30X90d2.0;-5.3105;-0.0395;2.9989;30;-0.0024;-2.4;-19.357296
ND3.0X30X90d2.2;-5.8498;-0.0395;2.9988;30;-0.0021;-2.1;-16.937634
ND3.0X30X90d2.4;-6.3891;-0.0395;2.9987;30;-0.0018;-1.8;-14.517972
ND3.0X30X90d2.6;-6.9285;-0.0395;2.9986;30;-0.0015;-1.5;-12.09831
ND3.0X30X90d2.8;-7.4678;-0.0395;2.9985;30;-0.0013;-1.3;-10.485202
ND3.0X30X90d3.0;-8.0071;-0.0395;2.9984;30;-0.0011;-1.1;-8.872094
ND3.0X30X90d3.2;-8.5465;-0.0395;2.9983;30;-0.001;-1;-8.06554
ND3.0X30X90d3.4;-9.0858;-0.0395;2.9982;30;-0.0009;-0.9;-7.258986
ND3.0X30X90d3.6;-9.6251;-0.0395;2.9981;30;-0.0008;-0.8;-6.452432
ND3.0X30X90d3.8;-10.1645;-0.0395;2.998;30;-0.0007;-0.7;-5.645878
ND3.0X30X90d4.0;-10.7038;-0.0395;2.9979;30;-0.0006;-0.6;-4.839324
ND3.0X30X90d4.2;-11.2431;-0.0395;2.9978;30;-0.0005;-0.5;-4.03277
ND6.5X30X90d0.0;0.0824;-0.0398;6.5;30;-0.0016;-1.6;-12.904864
ND6.5X30X90d0.2;-0.4569;-0.0398;6.4999;30;-0.0015;-1.5;-12.09831
ND6.5X30X90d0.4;-0.9962;-0.0398;6.4998;30;-0.0015;-1.5;-12.09831
ND6.5X30X90d0.6;-1.5356;-0.0398;6.4997;30;-0.0015;-1.5;-12.09831
ND6.5X30X90d0.8;-2.0749;-0.0398;6.4996;30;-0.0014;-1.4;-11.291756
ND6.5X30X90d1.0;-2.6142;-0.0398;6.4995;30;-0.0014;-1.4;-11.291756
ND6.5X30X90d1.2;-3.1536;-0.0398;6.4994;30;-0.0013;-1.3;-10.485202
ND6.5X30X90d1.4;-3.6929;-0.0398;6.4993;30;-0.0012;-1.2;-9.678648
ND6.5X30X90d1.6;-4.2322;-0.0398;6.4992;30;-0.0012;-1.2;-9.678648
ND6.5X30X90d1.8;-4.7716;-0.0398;6.4991;30;-0.0011;-1.1;-8.872094
ND6.5X30X90d2.0;-5.3109;-0.0398;6.4989;30;-0.001;-1;-8.06554
ND6.5X30X90d2.2;-5.8502;-0.0398;6.4988;30;-0.0009;-0.9;-7.258986
ND6.5X30X90d2.4;-6.3896;-0.0398;6.4987;30;-0.0009;-0.9;-7.258986
ND6.5X30X90d2.6;-6.9289;-0.0398;6.4986;30;-0.0008;-0.8;-6.452432
ND6.5X30X90d2.8;-7.4682;-0.0398;6.4985;30;-0.0007;-0.7;-5.645878
ND6.5X30X90d3.0;-8.0076;-0.0398;6.4984;30;-0.0006;-0.6;-4.839324
ND6.5X30X90d3.2;-8.5469;-0.0398;6.4983;30;-0.0006;-0.6;-4.839324
ND6.5X30X90d3.4;-9.0862;-0.0398;6.4982;30;-0.0005;-0.5;-4.03277
ND6.5X30X90d3.6;-9.6256;-0.0398;6.4981;30;-0.0005;-0.5;-4.03277
ND6.5X30X90d3.8;-10.1649;-0.0398;6.498;30;-0.0004;-0.4;-3.226216
ND6.5X30X90d4.0;-10.7042;-0.0398;6.4979;30;-0.0004;-0.4;-3.226216
ND6.5X30X90d4.2;-11.2436;-0.0398;6.4978;30;-0.0004;-0.4;-3.226216
ND7.5X30X90d0.0;0.0823;-0.0399;7.5;30;-0.0012;-1.2;-9.678648
ND7.5X30X90d0.2;-0.457;-0.0399;7.4999;30;-0.0012;-1.2;-9.678648
ND7.5X30X90d0.4;-0.9964;-0.0399;7.4998;30;-0.0011;-1.1;-8.872094
ND7.5X30X90d0.6;-1.5357;-0.0399;7.4997;30;-0.0011;-1.1;-8.872094
ND7.5X30X90d0.8;-2.075;-0.0399;7.4996;30;-0.0011;-1.1;-8.872094
ND7.5X30X90d1.0;-2.6144;-0.0399;7.4995;30;-0.0011;-1.1;-8.872094
ND7.5X30X90d1.2;-3.1537;-0.0399;7.4994;30;-0.001;-1;-8.06554
ND7.5X30X90d1.4;-3.693;-0.0399;7.4993;30;-0.001;-1;-8.06554
ND7.5X30X90d1.6;-4.2324;-0.0399;7.4992;30;-0.0009;-0.9;-7.258986
ND7.5X30X90d1.8;-4.7717;-0.0399;7.4991;30;-0.0009;-0.9;-7.258986
ND7.5X30X90d2.0;-5.311;-0.0399;7.4989;30;-0.0008;-0.8;-6.452432
ND7.5X30X90d2.2;-5.8504;-0.0399;7.4988;30;-0.0007;-0.7;-5.645878
ND7.5X30X90d2.4;-6.3897;-0.0399;7.4987;30;-0.0007;-0.7;-5.645878
ND7.5X30X90d2.6;-6.929;-0.0399;7.4986;30;-0.0006;-0.6;-4.839324
ND7.5X30X90d2.8;-7.4684;-0.0399;7.4985;30;-0.0006;-0.6;-4.839324
ND7.5X30X90d3.0;-8.0077;-0.0399;7.4984;30;-0.0005;-0.5;-4.03277
ND7.5X30X90d3.2;-8.547;-0.0399;7.4983;30;-0.0005;-0.5;-4.03277
ND7.5X30X90d3.4;-9.0864;-0.0399;7.4982;30;-0.0005;-0.5;-4.03277
ND7.5X30X90d3.6;-9.6257;-0.0399;7.4981;30;-0.0004;-0.4;-3.226216
ND7.5X30X90d3.8;-10.165;-0.0399;7.498;30;-0.0004;-0.4;-3.226216
ND7.5X30X90d4.0;-10.7044;-0.0399;7.4979;30;-0.0004;-0.4;-3.226216
ND7.5X30X90d4.2;-11.2437;-0.0399;7.4978;30;-0.0003;-0.3;-2.419662
ND9.5X30X90d0.0;0.0821;-0.04;9.5;30;-0.0007;-0.7;-5.645878
ND9.5X30X90d0.2;-0.4573;-0.04;9.4999;30;-0.0007;-0.7;-5.645878
