DIMERS;Xshift;Yshift;Zshift;alpha_deg;CPL;1st_exc_en;1st_exc_f;2nd_exc_en;2nd_exc_f;exc_split
ND3.5X150X90d0.8;-1.87542;0.195304;3.499626;150;0.00387014;1.75414877;0.04148163;1.96239439;0.64603429;0.20824562
ND3.5X150X90d1.0;-2.414753;0.195305;3.49952;150;0.00370819;1.76926826;0.04158618;1.96640192;0.64683427;0.19713366
ND3.5X150X90d1.2;-2.954086;0.195304;3.499415;150;0.00348759;1.78490574;0.04205936;1.96894679;0.64708994;0.18404105
ND3.5X150X90d1.4;-3.49342;0.195304;3.499308;150;0.0032347;1.79684588;0.04285447;1.96766517;0.64629598;0.17081929
ND3.5X150X90d1.6;-4.032752;0.195305;3.499203;150;0.00297067;1.80429578;0.04330801;1.96201257;0.64474329;0.15771679
ND3.5X150X90d1.8;-4.572086;0.195304;3.499097;150;0.00270678;1.81149436;0.04580648;1.95691138;0.64086897;0.14541701
ND3.5X150X90d2.0;-5.111419;0.195304;3.498991;150;0.00244734;1.81616586;0.04999886;1.95025467;0.63456051;0.13408881
ND3.5X150X90d2.2;-5.650753;0.195304;3.498886;150;0.00219445;1.82073468;0.05386959;1.94306401;0.62843204;0.12232933
ND3.5X150X90d2.4;-6.190085;0.195304;3.49878;150;0.00195105;1.82847893;0.05430331;1.93759664;0.62627893;0.10911771
ND3.5X150X90d2.6;-6.729419;0.195304;3.498674;150;0.00172186;1.83993485;0.05078903;1.93525443;0.62897184;0.09531957
ND3.5X150X90d2.8;-7.268753;0.195304;3.498569;150;0.00151177;1.8517994;0.0466479;1.93447926;0.63286568;0.08267986
ND3.5X150X90d3.0;-7.808085;0.195304;3.498463;150;0.00132406;1.86043472;0.04458329;1.9321638;0.63468991;0.07172908
ND3.5X150X90d3.2;-8.347419;0.195304;3.498357;150;0.0011592;1.86548092;0.04415931;1.92776719;0.63454014;0.06228627
ND3.5X150X90d3.4;-8.886752;0.195304;3.498252;150;0.00101527;1.86900037;0.04469947;1.92335213;0.63321342;0.05435176
ND3.5X150X90d3.6;-9.426085;0.195305;3.498145;150;0.00088971;1.87235426;0.04581931;1.92001925;0.63135355;0.047665
ND3.5X150X90d3.8;-9.965418;0.195304;3.49804;150;0.00078034;1.87555498;0.04688097;1.91745223;0.62965655;0.04189725
ND3.5X150X90d4.0;-10.504752;0.195304;3.497935;150;0.00068543;1.87831025;0.04760712;1.91520119;0.62835083;0.03689094
ND3.5X150X90d4.2;-11.044084;0.195305;3.497828;150;0.00060334;1.88071089;0.04785553;1.91326348;0.6276139;0.0325526
ND4.5X150X90d0.0;0.281794;0.195228;4.500049;150;0.00287254;1.79222352;0.04262064;1.94857061;0.64267565;0.15634709
ND4.5X150X90d0.2;-0.25754;0.195227;4.499943;150;0.00287149;1.79115597;0.04257719;1.94747532;0.64234686;0.15631935
ND4.5X150X90d0.4;-0.796872;0.195228;4.499837;150;0.0028477;1.7916001;0.042569;1.94662742;0.64208721;0.15502732
ND4.5X150X90d0.6;-1.336206;0.195228;4.499732;150;0.00279963;1.79399924;0.04260984;1.94637807;0.64197989;0.15237883
ND4.5X150X90d0.8;-1.875539;0.195227;4.499626;150;0.00272418;1.80042953;0.04276601;1.94857126;0.64266442;0.14814173
ND4.5X150X90d1.0;-2.414872;0.195228;4.49952;150;0.00262018;1.80749358;0.04289332;1.94967387;0.64296621;0.14218029
ND4.5X150X90d1.2;-2.954205;0.195228;4.499415;150;0.00249071;1.81547313;0.04309284;1.95028663;0.64304503;0.1348135
ND4.5X150X90d1.4;-3.493539;0.195227;4.499308;150;0.00234241;1.82310837;0.0434838;1.94969489;0.64254663;0.12658652
ND4.5X150X90d1.6;-4.032871;0.195228;4.499203;150;0.0021825;1.82964014;0.04423767;1.94765626;0.6411825;0.11801611
ND4.5X150X90d1.8;-4.572205;0.195228;4.499097;150;0.00201692;1.83432203;0.04538051;1.94363075;0.63860503;0.10930872
ND4.5X150X90d2.0;-5.111538;0.195227;4.498991;150;0.00184981;1.83879283;0.04688903;1.93955423;0.63571504;0.1007614
ND4.5X150X90d2.2;-5.650872;0.195227;4.498886;150;0.00168432;1.84355692;0.04830023;1.93581714;0.63317246;0.09226022
ND4.5X150X90d2.4;-6.190204;0.195228;4.49878;150;0.00152336;1.84838915;0.0484336;1.93186101;0.63182595;0.08347186
ND4.5X150X90d2.6;-6.729538;0.195227;4.498674;150;0.0013696;1.85395706;0.04734561;1.92868872;0.63203978;0.07473166
ND4.5X150X90d2.8;-7.268872;0.195227;4.498569;150;0.00122544;1.85970175;0.04581305;1.92615;0.63295528;0.06644825
ND4.5X150X90d3.0;-7.808204;0.195228;4.498463;150;0.00109268;1.86488518;0.04471522;1.92380787;0.63352341;0.05892269
ND4.5X150X90d3.2;-8.347538;0.195228;4.498357;150;0.00097215;1.86915319;0.0443399;1.92139642;0.63333938;0.05224323
ND4.5X150X90d3.4;-8.886871;0.195227;4.498252;150;0.00086385;1.87256767;0.04454135;1.91893401;0.63252348;0.04636634
ND4.5X150X90d3.6;-9.426204;0.195228;4.498145;150;0.00076723;1.87551542;0.04503382;1.91673216;0.63146042;0.04121674
ND4.5X150X90d3.8;-9.965537;0.195228;4.49804;150;0.00068147;1.87813118;0.04556053;1.91480922;0.63042571;0.03667803
ND4.5X150X90d4.0;-10.504871;0.195227;4.497935;150;0.00060571;1.88017353;0.04524733;1.91277432;0.63019043;0.03260079
ND4.5X150X90d4.2;-11.044203;0.195228;4.497828;150;0.000539;1.88230557;0.04550197;1.91137054;0.62956695;0.02906497
ND5.5X150X90d0.0;0.281675;0.195151;5.500049;150;0.00207624;1.82953888;0.04353031;1.94254066;0.64065094;0.11300178
ND5.5X150X90d0.2;-0.257659;0.195151;5.499943;150;0.0020754;1.82860927;0.04353625;1.94160241;0.64034212;0.11299315
ND5.5X150X90d0.4;-0.796992;0.195151;5.499837;150;0.00205775;1.82892951;0.04355711;1.94097371;0.6401361;0.1120442
ND5.5X150X90d0.6;-1.336325;0.195151;5.499732;150;0.00202325;1.83045041;0.04359519;1.94060374;0.64001402;0.11015332
ND5.5X150X90d0.8;-1.875658;0.195151;5.499626;150;0.001972;1.83306461;0.04366087;1.94038972;0.63992946;0.10732512
ND5.5X150X90d1.0;-2.414992;0.195151;5.49952;150;0.00190479;1.83650283;0.04376854;1.94010674;0.63978888;0.1036039
ND5.5X150X90d1.2;-2.954324;0.195151;5.499415;150;0.00182337;1.84034952;0.04394373;1.93945148;0.63945885;0.09910196
ND5.5X150X90d1.4;-3.493658;0.195151;5.499308;150;0.00173041;1.84417916;0.04424059;1.93817686;0.63879251;0.0939977
ND5.5X150X90d1.6;-4.032991;0.195151;5.499203;150;0.00162898;1.84771034;0.04474247;1.93620994;0.63767028;0.0884996
ND5.5X150X90d1.8;-4.572324;0.195151;5.499097;150;0.00152208;1.8508827;0.0455069;1.93367453;0.63607252;0.08279183
ND5.5X150X90d2.0;-5.111657;0.195151;5.498991;150;0.00141244;1.85383865;0.04646145;1.93082768;0.63417259;0.07698903
ND5.5X150X90d2.2;-5.650991;0.19515;5.498886;150;0.00130239;1.85800255;0.04554519;1.92877899;0.63452982;0.07077645
ND5.5X150X90d2.4;-6.190324;0.195151;5.49878;150;0.00119395;1.86124857;0.0457217;1.92611905;0.63353325;0.06487048
ND5.5X150X90d2.6;-6.729657;0.195151;5.498674;150;0.00108891;1.86460419;0.04561224;1.92369683;0.63292887;0.05909264
ND5.5X150X90d2.8;-7.268991;0.195151;5.498569;150;0.00098877;1.86795159;0.04529455;1.92150588;0.63262896;0.05355429
ND5.5X150X90d3.0;-7.808324;0.195151;5.498463;150;0.00089467;1.87112429;0.0449355;1.91948208;0.63243345;0.0483578
ND5.5X150X90d3.2;-8.347657;0.195151;5.498357;150;0.00080734;1.87400816;0.04467497;1.91757673;0.63217584;0.04356857
ND5.5X150X90d3.4;-8.88699;0.19515;5.498252;150;0.00072714;1.87658101;0.04456947;1.91579053;0.63179338;0.03920952
ND5.5X150X90d3.6;-9.426324;0.195151;5.498145;150;0.00065412;1.87888323;0.04460549;1.91415501;0.63130763;0.03527178
ND5.5X150X90d3.8;-9.965656;0.195151;5.49804;150;0.00058807;1.88134156;0.04468383;1.91302167;0.63093746;0.03168012
ND5.5X150X90d4.0;-10.50499;0.195151;5.497935;150;0.00052867;1.88329525;0.0447111;1.91178978;0.63057627;0.02849453
ND5.5X150X90d4.2;-11.044323;0.195151;5.497828;150;0.00047547;1.88505856;0.04476777;1.91070431;0.63022466;0.02564575
ND6.5X150X90d0.0;0.281555;0.195074;6.500049;150;0.00153093;1.85167843;0.04401977;1.93499123;0.63820011;0.0833128
ND6.5X150X90d0.2;-0.257778;0.195074;6.499943;150;0.00153025;1.85104838;0.0440314;1.93435251;0.63798788;0.08330413
ND6.5X150X90d0.4;-0.797111;0.195074;6.499837;150;0.0015182;1.85110988;0.04405592;1.93377336;0.63779064;0.08266348
ND6.5X150X90d0.6;-1.336445;0.195074;6.499732;150;0.00149496;1.8518231;0.04409279;1.93322376;0.63759959;0.08140065
ND6.5X150X90d0.8;-1.875778;0.195074;6.499626;150;0.00146093;1.85309938;0.04414548;1.93263892;0.63738846;0.07953954
ND6.5X150X90d1.0;-2.415111;0.195075;6.49952;150;0.00141686;1.85480508;0.04422151;1.93192763;0.63711719;0.07712255
ND6.5X150X90d1.2;-2.954444;0.195074;6.499415;150;0.00136384;1.8567805;0.04433351;1.93099478;0.63673795;0.07421428
ND6.5X150X90d1.4;-3.493778;0.195074;6.499308;150;0.00130326;1.85887555;0.04450007;1.92977504;0.63620644;0.07089949
ND6.5X150X90d1.6;-4.03311;0.195074;6.499203;150;0.00123674;1.86098564;0.04474083;1.92825985;0.63549718;0.06727421
ND6.5X150X90d1.8;-4.572444;0.195074;6.499097;150;0.00116594;1.86307038;0.04506068;1.92650332;0.63462318;0.06343294
ND6.5X150X90d2.0;-5.111777;0.195074;6.498991;150;0.00109249;1.86514719;0.04542842;1.92460503;0.63365258;0.05945785
ND6.5X150X90d2.2;-5.65111;0.195074;6.498886;150;0.0010179;1.86726309;0.04576942;1.92267896;0.63270428;0.05541587
ND6.5X150X90d2.4;-6.190443;0.195074;6.49878;150;0.00094353;1.86945649;0.04599039;1.920822;0.63190954;0.05136551
ND6.5X150X90d2.6;-6.729777;0.195074;6.498674;150;0.00087057;1.87172847;0.04602767;1.91909385;0.63135368;0.04736538
ND6.5X150X90d2.8;-7.26911;0.195074;6.498569;150;0.00080003;1.87403556;0.04588417;1.9175133;0.63103792;0.04347775
ND6.5X150X90d3.0;-7.808443;0.195074;6.498463;150;0.00073271;1.87630915;0.04562507;1.91607099;0.6308891;0.03976184
ND6.5X150X90d3.2;-8.347777;0.195074;6.498357;150;0.00066919;1.87848355;0.04533932;1.91474773;0.63080677;0.03626419
ND6.5X150X90d3.4;-8.88711;0.195074;6.498252;150;0.00060986;1.88051559;0.04509819;1.91352844;0.63071087;0.03301285
ND6.5X150X90d3.6;-9.426443;0.195075;6.498145;150;0.00055491;1.88238828;0.04493537;1.91240642;0.6305635;0.03001813
ND6.5X150X90d3.8;-9.965776;0.195074;6.49804;150;0.00050438;1.88410314;0.04485036;1.91138053;0.63036428;0.02727739
ND6.5X150X90d4.0;-10.50511;0.195074;6.497935;150;0.00045819;1.88567025;0.04482358;1.91045068;0.63013307;0.02478042
ND6.5X150X90d4.2;-11.044442;0.195074;6.497828;150;0.00041618;1.88710164;0.04483118;1.90961506;0.6298937;0.02251342
ND7.5X150X90d0.0;0.281436;0.194997;7.500049;150;0.00115151;1.86531098;0.04433082;1.92797412;0.63591879;0.06266313
ND7.5X150X90d0.2;-0.257898;0.194997;7.499943;150;0.00115101;1.8648945;0.04434053;1.92754833;0.63577597;0.06265383
ND7.5X150X90d0.4;-0.79723;0.194998;7.499837;150;0.00114288;1.86485872;0.0443604;1.92708113;0.63561418;0.06222241
ND7.5X150X90d0.6;-1.336564;0.194998;7.499732;150;0.00112727;1.86518567;0.04439011;1.92656301;0.6354307;0.06137734
ND7.5X150X90d0.8;-1.875897;0.194997;7.499626;150;0.00110449;1.8658334;0.04443101;1.92597039;0.63521579;0.06013699
ND7.5X150X90d1.0;-2.41523;0.194998;7.49952;150;0.00107507;1.86674244;0.04448643;1.92527253;0.63495476;0.0585301
ND7.5X150X90d1.2;-2.954563;0.194997;7.499415;150;0.00103967;1.8678459;0.04456152;1.92444143;0.63463167;0.05659553
ND7.5X150X90d1.4;-3.493897;0.194997;7.499308;150;0.00099913;1.8690815;0.04466222;1.92346233;0.63423418;0.05438083
ND7.5X150X90d1.6;-4.033229;0.194998;7.499203;150;0.00095437;1.87040199;0.04479253;1.92234102;0.63375926;0.05193904
ND7.5X150X90d1.8;-4.572563;0.194998;7.499097;150;0.00090639;1.87178012;0.04494959;1.92110496;0.63321881;0.04932483
ND7.5X150X90d2.0;-5.111896;0.194997;7.498991;150;0.00085618;1.87320657;0.0451191;1.91979759;0.63264256;0.04659102
ND7.5X150X90d2.2;-5.65123;0.194997;7.498886;150;0.00080469;1.87468179;0.04527509;1.91846834;0.63207447;0.04378655
ND7.5X150X90d2.4;-6.190562;0.194997;7.49878;150;0.00075282;1.87620556;0.04538718;1.91716214;0.63156136;0.04095658
ND7.5X150X90d2.6;-6.729896;0.194997;7.498674;150;0.00070136;1.87776896;0.04543296;1.91591207;0.63113727;0.03814311
ND7.5X150X90d2.8;-7.26923;0.194997;7.498569;150;0.000651;1.87935187;0.04540829;1.914737;0.63081217;0.03538513
ND7.5X150X90d3.0;-7.808562;0.194998;7.498463;150;0.00060232;1.88092649;0.04532879;1.91364374;0.6305714;0.03271725
ND7.5X150X90d3.2;-8.347896;0.194998;7.498357;150;0.00055576;1.88246388;0.04522205;1.91263165;0.63038551;0.03016778
ND7.5X150X90d3.4;-8.887229;0.194997;7.498252;150;0.00051165;1.88393994;0.04511607;1.91169712;0.6302238;0.02775718
ND7.5X150X90d3.6;-9.426562;0.194998;7.498145;150;0.00047021;1.88533835;0.04503045;1.91083635;0.63006435;0.025498
ND7.5X150X90d3.8;-9.965895;0.194997;7.49804;150;0.00043156;1.88665053;0.04497351;1.91004633;0.62989727;0.0233958
ND7.5X150X90d4.0;-10.505229;0.194997;7.497935;150;0.00039572;1.88787376;0.04494428;1.90932459;0.62972247;0.02145083
ND7.5X150X90d4.2;-11.044561;0.194998;7.497828;150;0.00036266;1.88900903;0.04493694;1.90866864;0.62954496;0.0196596
ND8.5X150X90d0.0;0.281317;0.194921;8.500049;150;0.00088237;1.87431666;0.0445421;1.92233421;0.634082;0.04801754
ND8.5X150X90d0.2;-0.258017;0.194921;8.499943;150;0.00088202;1.87403735;0.04455014;1.92204647;0.6339832;0.04800913
ND8.5X150X90d0.4;-0.79735;0.194921;8.499837;150;0.00087648;1.87397825;0.0445656;1.92169321;0.63385856;0.04771496
ND8.5X150X90d0.6;-1.336683;0.194921;8.499732;150;0.00086586;1.87413262;0.04458844;1.9212735;0.63370774;0.04714088
ND8.5X150X90d0.8;-1.876016;0.19492;8.499626;150;0.00085037;1.87448246;0.04461924;1.92078153;0.63352792;0.04629907
ND8.5X150X90d1.0;-2.41535;0.194921;8.49952;150;0.00083034;1.87500178;0.04465932;1.92020964;0.6333147;0.04520786
ND8.5X150X90d1.2;-2.954682;0.194921;8.499414;150;0.0008062;1.87566097;0.04471045;1.91955213;0.63306379;0.04389116
ND8.5X150X90d1.4;-3.494016;0.194921;8.499308;150;0.00077846;1.87643133;0.04477416;1.9188089;0.63277301;0.04237757
ND8.5X150X90d1.6;-4.033349;0.194921;8.499203;150;0.00074769;1.87728868;0.04485057;1.91798766;0.6324444;0.04069898
ND8.5X150X90d1.8;-4.572682;0.194921;8.499097;150;0.0007145;1.87821515;0.0449369;1.91710413;0.63208581;0.03888898
ND8.5X150X90d2.0;-5.112015;0.19492;8.498991;150;0.00067952;1.87919865;0.04502649;1.91618001;0.6317113;0.03698136
ND8.5X150X90d2.2;-5.651349;0.19492;8.498886;150;0.00064335;1.88023062;0.04510924;1.91523952;0.63133936;0.03500889
ND8.5X150X90d2.4;-6.190682;0.194921;8.49878;150;0.00060659;1.88130305;0.04517396;1.9143057;0.63098916;0.03300266
ND8.5X150X90d2.6;-6.730015;0.194921;8.498674;150;0.00056976;1.88240598;0.04521206;1.91339751;0.63067574;0.03099154
ND8.5X150X90d2.8;-7.269349;0.194921;8.498569;150;0.00053334;1.88352662;0.04522059;1.91252842;0.63040632;0.02900181
ND8.5X150X90d3.0;-7.808682;0.194921;8.498463;150;0.00049774;1.88464992;0.0452033;1.91170653;0.63017943;0.02705661
ND8.5X150X90d3.2;-8.348015;0.194921;8.498357;150;0.0004633;1.88576034;0.04516898;1.91093569;0.62998695;0.02517535
ND8.5X150X90d3.4;-8.887348;0.19492;8.498252;150;0.00043028;1.88684371;0.04512825;1.91021697;0.62981799;0.02337326
ND8.5X150X90d3.6;-9.426682;0.194921;8.498145;150;0.00039887;1.88788854;0.04509042;1.90954992;0.62966259;0.02166138
ND8.5X150X90d3.8;-9.966014;0.194921;8.49804;150;0.00036921;1.88888661;0.04506161;1.90893338;0.62951385;0.02004676
ND8.5X150X90d4.0;-10.505348;0.194921;8.497935;150;0.00034138;1.88983276;0.04504449;1.90836584;0.62936836;0.01853308
ND8.5X150X90d4.2;-11.044681;0.194921;8.497828;150;0.00031538;1.89072431;0.0450392;1.90784556;0.62922529;0.01712125
ND9.5X150X90d0.0;0.281197;0.194844;9.500049;150;0.00068774;1.88052925;0.04469153;1.91795627;0.63265237;0.03742701
ND9.5X150X90d0.2;-0.258136;0.194844;9.499943;150;0.00068749;1.8803367;0.04469853;1.91775674;0.63258143;0.03742004
ND9.5X150X90d0.4;-0.797469;0.194844;9.499837;150;0.00068366;1.88028013;0.04471086;1.91749625;0.63248729;0.03721612
ND9.5X150X90d0.6;-1.336803;0.194844;9.499732;150;0.00067631;1.88035721;0.04472857;1.91717628;0.63237031;0.03681907
ND9.5X150X90d0.8;-1.876136;0.194844;9.499626;150;0.00066559;1.88056024;0.04475191;1.91679699;0.63223011;0.03623675
ND9.5X150X90d1.0;-2.415469;0.194845;9.49952;150;0.0006517;1.88087754;0.04478132;1.91635835;0.632066;0.0354808
ND9.5X150X90d1.2;-2.954802;0.194844;9.499414;150;0.00063491;1.8812952;0.04481726;1.91586146;0.63187756;0.03456626
ND9.5X150X90d1.4;-3.494136;0.194844;9.499308;150;0.00061555;1.88179889;0.0448599;1.91530989;0.63166553;0.033511
ND9.5X150X90d1.6;-4.033468;0.194844;9.499203;150;0.00059399;1.88237528;0.04490865;1.91471032;0.63143249;0.03233504
ND9.5X150X90d1.8;-4.572802;0.194844;9.499097;150;0.0005706;1.88301285;0.04496171;1.91407256;0.63118337;0.03105971
ND9.5X150X90d2.0;-5.112135;0.194844;9.498991;150;0.00054579;1.88370188;0.04501588;1.91340878;0.63092537;0.0297069
ND9.5X150X90d2.2;-5.651468;0.194844;9.498886;150;0.00051996;1.88443391;0.04506684;1.91273223;0.63066723;0.02829832
ND9.5X150X90d2.4;-6.190801;0.194844;9.49878;150;0.0004935;1.88520087;0.04510997;1.9120558;0.63041786;0.02685493
ND9.5X150X90d2.6;-6.730135;0.194844;9.498674;150;0.00046677;1.88599438;0.04514156;1.91139082;0.6301847;0.02539645
ND9.5X150X90d2.8;-7.269468;0.194844;9.498569;150;0.0004401;1.88680539;0.04515989;1.91074636;0.62997237;0.02394097
ND9.5X150X90d3.0;-7.808801;0.194844;9.498463;150;0.00041378;1.88762431;0.04516565;1.91012894;0.62978212;0.02250464
ND9.5X150X90d3.2;-8.348135;0.194844;9.498357;150;0.00038806;1.8884415;0.0451617;1.90954284;0.62961226;0.02110135
ND9.5X150X90d3.4;-8.887468;0.194844;9.498252;150;0.00036314;1.88924792;0.04515213;1.90899048;0.6294592;0.01974257
ND9.5X150X90d3.6;-9.426801;0.194845;9.498145;150;0.00033919;1.89003566;0.04514124;1.90847296;0.62931874;0.0184373
ND9.5X150X90d3.8;-9.966134;0.194844;9.49804;150;0.00031633;1.89079831;0.04513265;1.90799048;0.6291871;0.01719217
ND9.5X150X90d4.0;-10.505468;0.194844;9.497935;150;0.00029463;1.89153101;0.04512891;1.90754263;0.62906139;0.01601161
ND9.5X150X90d4.2;-11.0448;0.194844;9.497828;150;0.00027416;1.89223041;0.04513159;1.90712859;0.62893967;0.01489818
ND3.0X210X0.0;0.146361;0.310306;3.000041;210;0.00490932;1.71882615;0.04650464;1.99404233;0.65338765;0.27521618
ND3.0X210X0.2;0.14636;0.84964;3.000042;210;0.00484882;1.73356674;0.04271176;1.99790143;0.65867445;0.2643347
ND3.0X210X0.4;0.146361;1.388973;3.000041;210;0.00463279;1.75583543;0.04280923;2.01548916;0.65961242;0.25965373
ND3.0X210X0.6;0.146361;1.928306;3.000041;210;0.00422604;1.78389602;0.04271533;2.02146733;0.66198178;0.23757131
ND3.0X210X0.8;0.14636;2.467639;3.000042;210;0.00365948;1.8150234;0.04281747;2.01208781;0.66498226;0.19706441
ND3.0X210X1.0;0.146361;3.006973;3.000041;210;0.00297486;1.83980404;0.04309874;1.99470603;0.66029364;0.15490198
ND3.0X210X1.2;0.14636;3.546306;3.000041;210;0.00222469;1.84470855;0.043391;1.96103325;0.64809959;0.1163247
ND3.0X210X1.4;0.14636;4.085639;3.000041;210;0.00149608;1.85546504;0.04767171;1.93871056;0.63337571;0.08324552
ND3.0X210X1.6;0.146361;4.624972;3.000041;210;0.00085251;1.85903874;0.06260846;1.90976148;0.61097825;0.05072273
ND3.0X210X1.8;0.146361;5.164306;3.000042;210;0.00028846;1.86348355;0.16317998;1.88728483;0.50598386;0.02380128
ND3.0X210X2.0;0.14636;5.703638;3.000041;210;-0.00023008;1.85498648;0.44528456;1.8909965;0.21837632;0.03601002
ND3.0X210X2.2;0.14636;6.242972;3.000041;210;-0.00069386;1.84470601;0.49771828;1.9081993;0.15970909;0.06349329
ND3.0X210X2.4;0.14636;6.782305;3.000042;210;-0.00107575;1.84880096;0.53144572;1.92557142;0.12166218;0.07677046
ND3.0X210X2.6;0.14636;7.321639;3.000041;210;-0.00135927;1.8521594;0.56883279;1.93372965;0.08414175;0.08157026
ND3.0X210X2.8;0.14636;7.860972;3.000041;210;-0.00153997;1.85259049;0.60103325;1.93911475;0.0563519;0.08652425
ND3.0X210X3.0;0.146361;8.400305;3.000042;210;-0.00162629;1.85275059;0.61330876;1.94292345;0.04771051;0.09017286
ND3.0X210X3.2;0.146361;8.939639;3.000041;210;-0.00163897;1.85326032;0.61611158;1.94369734;0.04615902;0.09043703
ND3.0X210X3.4;0.14636;9.478971;3.000042;210;-0.00160438;1.85138643;0.61581829;1.93909707;0.04612234;0.08771064
ND3.0X210X3.6;0.146361;10.018305;3.000041;210;-0.00153829;1.84993793;0.61536488;1.93361578;0.04605958;0.08367785
ND3.0X210X3.8;0.14636;10.557638;3.000041;210;-0.00144672;1.85149578;0.6154032;1.93045024;0.04614161;0.07895446
ND3.0X210X4.0;0.14636;11.096971;3.000042;210;-0.00133612;1.85572081;0.61646464;1.92904714;0.04601875;0.07332633
ND3.0X210X4.2;0.146361;11.636304;3.000041;210;-0.00121647;1.8611514;0.61816948;1.9282824;0.04584644;0.067131
ND3.5X210X0.0;0.146301;0.310268;3.500041;210;0.00413624;1.74760941;0.04589637;1.97821861;0.65074257;0.2306092
ND3.5X210X0.2;0.146301;0.849602;3.500042;210;0.00405668;1.75105454;0.04434673;1.97568774;0.65203933;0.22463321
ND3.5X210X0.4;0.146301;1.388934;3.500041;210;0.00385698;1.76534043;0.04329597;1.9784007;0.65373542;0.21306027
ND3.5X210X0.6;0.146301;1.928268;3.500041;210;0.00352728;1.77960949;0.04474508;1.97299628;0.65195474;0.19338679
ND3.5X210X0.8;0.146301;2.467601;3.500042;210;0.00308475;1.80660209;0.04456606;1.97327508;0.65282003;0.16667298
ND3.5X210X1.0;0.146301;3.006934;3.500041;210;0.00255653;1.82833002;0.04490257;1.96488629;0.65008089;0.13655627
ND3.5X210X1.2;0.146301;3.546267;3.500041;210;0.00198071;1.83970385;0.04551332;1.94588871;0.64340299;0.10618486
ND3.5X210X1.4;0.146301;4.085601;3.500041;210;0.00140668;1.85001791;0.05206739;1.92810788;0.63014786;0.07808997
ND3.5X210X1.6;0.146301;4.624933;3.500041;210;0.00087146;1.85773501;0.07249496;1.90987187;0.60378789;0.05213686
ND3.5X210X1.8;0.146301;5.164267;3.500042;210;0.00038514;1.86054626;0.16667377;1.8959786;0.50418545;0.03543234
ND3.5X210X2.0;0.146301;5.7036;3.500041;210;-5.53E-05;1.85813139;0.36022395;1.89516896;0.30589695;0.03703756
ND3.5X210X2.2;0.1463;6.242934;3.500041;210;-0.00044286;1.85705572;0.47797253;1.90418907;0.18457716;0.04713335
ND3.5X210X2.4;0.146301;6.782266;3.500042;210;-0.00076422;1.85573044;0.52666354;1.91416507;0.13285548;0.05843463
ND3.5X210X2.6;0.146301;7.3216;3.500041;210;-0.0010104;1.85652002;0.56524089;1.92069236;0.09377606;0.06417233
ND3.5X210X2.8;0.146301;7.860934;3.500041;210;-0.00118002;1.85665832;0.59397762;1.92487892;0.06674372;0.0682206
ND3.5X210X3.0;0.146301;8.400266;3.500042;210;-0.00127883;1.85701244;0.60874047;1.928623;0.05412066;0.07161056
ND3.5X210X3.2;0.146301;8.9396;3.500041;210;-0.00131885;1.85801188;0.61425597;1.93090854;0.04981513;0.07289666
ND3.5X210X3.4;0.1463;9.478933;3.500041;210;-0.00131481;1.85859637;0.61544014;1.9308829;0.0489822;0.07228653
ND3.5X210X3.6;0.146301;10.018266;3.500041;210;-0.00127916;1.85960296;0.61530426;1.93025137;0.04934058;0.07064842
ND3.5X210X3.8;0.146301;10.557599;3.500041;210;-0.0012196;1.8613881;0.61549171;1.92938113;0.0495118;0.06799302
ND3.5X210X4.0;0.146301;11.096933;3.500042;210;-0.00114319;1.86437129;0.61656004;1.92860337;0.04919335;0.06423208
ND3.5X210X4.2;0.146301;11.636266;3.500041;210;-0.0010571;1.86787871;0.61806502;1.92753722;0.04868975;0.05965852
ND4.5X210X0.0;0.146182;0.310191;4.500041;210;0.00293942;1.79291727;0.04738069;1.95695272;0.64415504;0.16403545
ND4.5X210X0.2;0.146181;0.849525;4.500042;210;0.00287572;1.79724622;0.04689749;1.95702598;0.64511873;0.15977976
ND4.5X210X0.4;0.146182;1.388858;4.500041;210;0.00273433;1.80743991;0.04585769;1.95799609;0.64709593;0.15055618
ND4.5X210X0.6;0.146182;1.928191;4.500041;210;0.00251998;1.82068522;0.04517186;1.95826982;0.64829436;0.13758459
ND4.5X210X0.8;0.146181;2.467524;4.500042;210;0.00224204;1.83499134;0.0447044;1.95632554;0.64844226;0.1213342
ND4.5X210X1.0;0.146182;3.006858;4.500041;210;0.00191526;1.84836411;0.04464099;1.95126053;0.64699937;0.10289642
ND4.5X210X1.2;0.146182;3.54619;4.500041;210;0.00155855;1.85898135;0.04525143;1.94249456;0.64346367;0.08351321
ND4.5X210X1.4;0.146181;4.085524;4.500041;210;0.00119086;1.86878396;0.04704182;1.93249157;0.63825096;0.06370761
ND4.5X210X1.6;0.146182;4.624857;4.500041;210;0.00082988;1.87707599;0.05328639;1.92175226;0.6283008;0.04467627
ND4.5X210X1.8;0.146182;5.164191;4.500042;210;0.00048823;1.88371472;0.08085687;1.91173272;0.59708491;0.028018
ND4.5X210X2.0;0.146181;5.703523;4.500041;210;0.00017488;1.88718422;0.21621368;1.90519262;0.45839285;0.01800839
ND4.5X210X2.2;0.146181;6.242857;4.500041;210;-0.00010291;1.88505589;0.443892;1.90523149;0.22793002;0.0201756
ND4.5X210X2.4;0.146182;6.78219;4.500042;210;-0.00033919;1.88077451;0.54301634;1.90851657;0.12686563;0.02774206
